measure,hazard,haz_type,x_ent,m_fut_cost,x_haz_today,x_haz_fut,ben_aai_Assets,bcr_aai_Assets,npv_aai_Assets,ben_rp250_Assets,bcr_rp250_Assets,npv_rp250_Assets,cost_Assets,approv,feas
Building code,TCs,TC,1.25078125,1.059075065806282,1.69140625,1.97265625,24506204465.312042,2.5151360490546946,73518613395.93607,1005350367524.7231,103.18174545841977,3016051102574.1694,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.25078125,1.059075065806282,1.69140625,3.87109375,29541668187.99192,3.031938899963172,88625004563.97583,1005350367524.7231,103.18174545841977,3016051102574.1694,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.25078125,1.059075065806282,2.67578125,1.97265625,45596461006.272064,4.6796844019040265,136789383018.81616,1443230107880.1606,148.12249185909448,4329690323640.488,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.25078125,1.09017541138301,2.16015625,3.75390625,40870303977.54813,4.074962890375551,122610911932.64438,1390274599130.6377,138.61696262404374,4170823797391.916,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.25078125,1.1131576558386187,2.58203125,3.21484375,49451936579.61101,4.828795336932115,148355809738.83307,1443230107880.1606,140.92598383548625,4329690323640.488,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.25859375,1.0227143062502715,1.62109375,2.23046875,24897078325.561638,2.646099843605467,74691234976.6849,885511975326.9324,94.11357705444766,2656535925980.8,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.25859375,1.1921350774293704,3.44921875,1.08203125,38574164261.10498,3.5170879716630643,115722492783.31497,1131212381108.568,103.14088549171616,3393637143325.707,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.26640625,0.8554927420181926,2.67578125,2.48828125,49329331488.51079,6.2675971333171185,147987994465.53235,1454707302079.0278,184.82957382971102,4364121906237.0845,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.26640625,0.9288157804060581,1.78515625,2.48828125,30502871823.904484,3.5696309386852763,91508615471.71342,1184039533851.8245,138.56348271285316,3552118601555.4736,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.26640625,0.9288157804060581,2.67578125,2.48828125,49329331488.51079,5.772817355776111,147987994465.53235,1454707302079.0278,170.23866546766322,4364121906237.0845,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.26640625,0.9288157804060581,2.67578125,2.69921875,50005723133.659096,5.851972805699926,150017169400.97733,1454707302079.0278,170.23866546766322,4364121906237.0845,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.26640625,0.9477845122401999,3.23828125,2.67578125,55683361630.7487,6.385986719053037,167050084892.24597,1454707302079.0278,166.83154966090072,4364121906237.0845,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.26640625,1.1209261231709156,3.47265625,3.63671875,58741466279.14832,5.696130953574352,176224398837.4451,1454707302079.0278,141.0622481295529,4364121906237.0845,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.27421875,1.0412889601443653,1.43359375,3.91796875,25171227788.56719,2.6275156322766655,75513683365.70166,693270559523.7009,72.36751611191087,2079811678571.1038,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.27421875,1.076325304373257,1.43359375,3.51953125,25171227788.56719,2.5419852245224366,75513683365.70166,693270559523.7009,70.01182197819058,2079811678571.1038,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.27421875,1.076325304373257,1.43359375,3.91796875,25171227788.56719,2.5419852245224366,75513683365.70166,693270559523.7009,70.01182197819058,2079811678571.1038,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.27421875,1.076325304373257,2.13671875,3.91796875,40592937453.23001,4.099388718453442,121778812359.69006,1394870216651.5027,140.86478063914745,4184610649954.507,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.28203125,0.897356693686209,2.30078125,1.24609375,28804246397.52613,3.4890209986576552,86412739192.57837,1360326853729.439,164.77462705316753,4080980561188.317,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.28203125,0.9990208326838654,1.78515625,2.62890625,31021617427.111183,3.3752198426842015,93064852281.33359,1192177212094.7717,129.71148882590413,3576531636284.3174,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.28203125,1.102643306313791,3.56640625,2.34765625,57481125592.1078,5.666336881699362,172443376776.32343,1466184496277.8948,144.53257832125536,4398553488833.687,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.28203125,1.1566688586068414,1.78515625,1.33984375,17751646656.723354,1.6681756374399508,53254939970.17006,1121237585609.7917,105.36606886481893,3363712756829.375,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.28203125,1.1566688586068414,1.78515625,2.62890625,31021617427.111183,2.9151947099110154,93064852281.33359,1192177212094.7717,112.03247896861136,3576531636284.3174,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.28203125,1.1566688586068414,2.95703125,2.62890625,53244656747.4218,5.003560566943857,159733970242.26544,1466184496277.8948,137.78176774133766,4398553488833.687,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.28984375,0.733993253138254,1.66796875,3.05078125,29171887723.340637,4.320008866124304,87515663170.02196,977657122408.1458,144.7793669332383,2932971367224.4404,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.28984375,1.0308354631344838,2.65234375,3.82421875,51226472702.805756,5.401535994958495,153679418108.41733,1471923093377.329,155.2057979243382,4415769280131.985,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.29765625,0.8749008284537455,1.08203125,1.26953125,7293408658.08836,0.9061161961211815,21880225974.26507,459464848073.5393,57.082848350487716,1378394544220.6184,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.29765625,0.9385768710939755,1.08203125,1.26953125,7293408658.08836,0.8446423890008712,21880225974.26507,459464848073.5393,53.21016621060629,1378394544220.6184,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.29765625,0.9385768710939755,1.08203125,1.85546875,17087791820.823408,1.9789201432287236,51263375462.47025,555001105651.703,64.2741250013335,1665003316955.1113,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.29765625,0.9385768710939755,1.69140625,1.26953125,13906731612.987404,1.6105247304031314,41720194838.9622,927835458675.9961,107.4516999053254,2783506376027.9893,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.29765625,1.043431116117521,3.75390625,3.91796875,61110287598.96741,6.365942573977275,183330862796.90228,1477661690476.76,153.9300473771651,4432985071430.285,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.29765625,1.1717228117505742,2.39453125,1.45703125,35383083805.16175,3.2823354905758855,106149251415.48523,1454586757270.9812,134.93571571666482,4363760271812.948,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.30546875,1.032895791264049,3.02734375,2.69921875,54856158542.358116,5.7727274899824845,164568475627.07434,1483400287576.1934,156.10399718614536,4450200862728.583,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.30546875,1.0662247682488415,1.29296875,2.69921875,23086403141.839962,2.3535296877163843,69259209425.51991,615965339572.886,62.79422153301061,1847896018718.6584,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.30546875,1.0662247682488415,3.02734375,1.17578125,38062154187.979836,3.880223753760092,114186462563.93948,1308177322541.3428,133.3613619446222,3924531967624.0303,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.30546875,1.0662247682488415,3.02734375,2.69921875,54856158542.358116,5.592278575848648,164568475627.07434,1483400287576.1934,151.2243632811891,4450200862728.583,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.31328125,0.9691645368655163,1.22265625,3.56640625,23686826888.86953,2.6565717158236453,71060480666.60867,589861182500.7915,66.15527445046814,1769583547502.376,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.31328125,0.983276799162915,2.01953125,1.15234375,19806940457.015583,2.1895445030107563,59420821371.0468,1151671259132.774,127.31070102331138,3455013777398.3228,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.31328125,0.9911761980550076,3.37890625,3.66015625,59291120779.32618,6.502059930290461,177873362337.97867,1489138884675.6267,163.30388337106515,4467416654026.883,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.31328125,1.0088238019449924,3.37890625,3.30859375,59291120779.32618,6.388317790287934,177873362337.97867,1489138884675.6267,160.44716821240954,4467416654026.883,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.31328125,1.0088238019449924,3.37890625,3.66015625,59291120779.32618,6.388317790287934,177873362337.97867,1489138884675.6267,160.44716821240954,4467416654026.883,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.31328125,1.0088238019449924,3.61328125,3.66015625,60895296867.948555,6.561159634243667,182685890603.84598,1489138884675.6267,160.44716821240954,4467416654026.883,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.32109375,0.897356693686209,1.80859375,2.04296875,28841598699.262276,3.493545434510169,86524796097.78693,1258378843107.698,152.42579678273987,3775136529323.0957,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.32109375,0.943240867645543,1.01171875,3.14453125,23044093691.54623,2.655517671548387,69132281074.63876,546032792262.41254,62.92283604235132,1638098376787.24,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.32890625,0.7733773190790347,3.61328125,1.55078125,51359966501.97594,7.218475273118388,154079899505.92792,1500616078874.4934,210.9066807779687,4501848236623.483,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.32890625,0.8790738768290844,3.05078125,1.36328125,42693155279.72114,5.278919643512143,128079465839.16336,1439084316249.483,177.93977549670714,4317252948748.4487,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.32890625,1.0455933915613138,3.09765625,1.55078125,47193749956.25763,4.906071013291397,141581249868.7729,1500616078874.4934,155.99796696530515,4501848236623.483,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.32890625,1.0455933915613138,3.61328125,1.55078125,51359966501.97594,5.339174003602372,154079899505.92792,1500616078874.4934,155.99796696530515,4501848236623.483,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.32890625,1.0455933915613138,3.61328125,2.51171875,59751553808.321396,6.211529416709497,179254661424.9643,1500616078874.4934,155.99796696530515,4501848236623.483,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.32890625,1.0522154877598002,2.16015625,1.57421875,32424755017.779125,3.3495324239528954,97274265053.33737,1444352918110.6335,149.2041166753559,4333058754331.9023,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.33671875,0.9587110398556346,2.37109375,2.98046875,47583004236.68091,5.394811849333583,142749012710.04276,1506354675973.9263,170.7857707937367,4519064027921.783,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.33671875,0.9587110398556346,2.37109375,3.33203125,47583004236.68091,5.394811849333583,142749012710.04276,1506354675973.9263,170.7857707937367,4519064027921.783,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.33671875,0.9587110398556346,2.69921875,2.98046875,52825693231.838974,5.989211491961578,158477079695.5169,1506354675973.9263,170.7857707937367,4519064027921.783,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.33671875,1.059075065806282,2.37109375,2.98046875,47583004236.68091,4.883568544749532,142749012710.04276,1506354675973.9263,154.601131871193,4519064027921.783,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.34453125,0.9691645368655163,1.22265625,1.15234375,5400792450.346381,0.6057203243785273,16202377351.039135,379625665787.20966,42.5765262296453,1138876997361.6287,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.34453125,0.9691645368655163,1.22265625,3.56640625,23709485563.69096,2.659112976201452,71128456691.0729,591416934320.896,66.32975819628692,1774250802962.6904,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.34453125,0.9691645368655163,2.01953125,3.56640625,38481630893.16469,4.315867747468714,115444892679.49416,1383426401917.6345,155.15676572048702,4150279205752.9033,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.34453125,0.983276799162915,1.22265625,3.56640625,23709485563.69096,2.620948646655064,71128456691.0729,591416934320.896,65.3777750450665,1774250802962.6904,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.34453125,0.9911761980550076,3.61328125,3.30859375,61803344477.42983,6.777558669876802,185410033432.28958,1512093273073.36,165.82113733866544,4536279819220.083,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.34453125,1.0088238019449924,3.37890625,3.66015625,60160996441.42802,6.482042484550777,180482989324.2839,1512093273073.36,162.9203872347349,4536279819220.083,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.35234375,0.9522228011096114,2.60546875,2.48828125,50313068533.11858,5.743206097045124,150939205599.35587,1517831870172.7932,173.25958255413653,4553495610518.382,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.35234375,1.087272589462704,2.83984375,2.13671875,51273378996.65961,5.125847393942147,153820136989.97885,1517831870172.7932,151.73906398239163,4553495610518.382,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.36015625,0.8282771882494259,2.01953125,1.83203125,32322573845.12563,4.241724019299442,96967721535.37694,1393408339043.2217,182.85838401149147,4180225017129.665,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.36015625,1.037059729110963,2.20703125,3.14453125,43862971996.0075,4.597338237672505,131588915988.02255,1491301680004.9001,156.30537388154693,4473905040014.699,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.36015625,1.096222319529542,2.01953125,1.83203125,32322573845.12563,3.204936791966782,96967721535.37694,1393408339043.2217,138.1630582215037,4180225017129.665,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.36015625,1.096222319529542,2.01953125,2.04296875,34246545591.431484,3.3957077332286305,102739636774.29453,1393408339043.2217,138.1630582215037,4180225017129.665,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.36015625,1.096222319529542,3.37890625,1.83203125,54253878563.03754,5.379529871189348,162761635689.11255,1523570467272.2266,151.06925175920506,4570711401816.684,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.36015625,1.2063527898316244,2.06640625,1.48046875,28509198336.44178,2.568755949548964,85527595009.32532,1404305795369.4097,126.53175386661849,4212917386108.228,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.36796875,0.90982458861699,3.73046875,3.26171875,63121903982.07594,7.541098147523445,189365711946.22784,1529309064371.6597,182.7047193569881,4587927193114.982,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.36796875,0.90982458861699,3.96484375,1.36328125,50019350802.573044,5.9757518370282146,150058052407.71918,1467777301746.648,175.35359348985506,4403331905239.949,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.36796875,0.90982458861699,3.96484375,3.26171875,64008244629.34057,7.646988201395394,192024733888.02173,1529309064371.6597,182.7047193569881,4587927193114.982,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.36796875,1.0499840344883735,3.96484375,3.26171875,64008244629.34057,6.626213033690257,192024733888.02173,1529309064371.6597,158.31597497418423,4587927193114.982,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.37578125,0.8704977593294185,1.55078125,3.09765625,26994019943.66738,3.370637742747125,80982059831.00223,821114048154.5444,102.52930121505919,2463342144463.6333,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.37578125,0.8704977593294185,2.81640625,3.09765625,55241094398.41403,6.897739503731525,165723283195.2422,1535047661471.0918,191.67540053196046,4605142984413.281,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.37578125,0.8704977593294185,2.81640625,3.49609375,55241094398.41403,6.897739503731525,165723283195.2422,1535047661471.0918,191.67540053196046,4605142984413.281,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.37578125,0.912727410537296,1.03515625,1.87890625,17253020451.549503,2.054642260439053,51759061354.64848,550052744808.3162,65.50514549770696,1650158234424.9495,9200000000.0,4,0.5254934771850635
Building code,TCs,TC,1.37578125,0.9313166251425269,3.70703125,3.58984375,63238085339.00395,7.380631616128043,189714256017.0119,1535047661471.0918,179.15819623224866,4605142984413.281,9200000000.0,4,0.5254934771850635
